0.814116928822811,0.8372297637003521,0.9667851756087049,0.8911971357539639|236.60118100000545
0.7854162177691586,0.8233857645622352,0.9460425195719318,0.8724113072329746|290.63745100000415
0.8033002944767645,0.8351468792645264,0.9556184012066367,0.8849057029387092|342.637536000002
0.8096674567262796,0.8487394957983196,0.9463262227968111,0.8878210202538134|270.72242299999743
0.8055501687854626,0.832938303526539,0.9591018458665521,0.8855820063705704|325.5047779999986
0.8172286863463327,0.8463962508080155,0.9587570925806221,0.8924240131793059|252.50799100000222
0.8124200962436254,0.8464142067083246,0.9549701932054875,0.8900076044553725|225.2320679999939
0.7985760971055083,0.8319417510593985,0.9499371543489195,0.8808202518210514|287.0942039999936
0.8049791711556413,0.8496283128636075,0.9405749479278891,0.8847154353941692|239.07017600000108
0.8109800330388559,0.8419072757308053,0.9570458952811897,0.8899838865650063|299.49996599999577
