0.7196614583333334,0.7792968750000001,0.8830729166666669,0.8024491567460317|49.31926900000053
0.7592447916666669,0.8247395833333335,0.8792968750000001,0.8282304067460317|59.034313999999995
0.732421875,0.7779947916666666,0.9265625000000003,0.8197358630952383|50.50970099999995
0.7610677083333333,0.8001302083333334,0.9035156250000002,0.8291480654761905|46.95061199999964
0.7489583333333335,0.7960937500000003,0.9125000000000002,0.825328621031746|48.56238699999949
0.7182291666666669,0.7770833333333336,0.8761718750000002,0.7985429067460316|49.68744299999935
0.7148437500000001,0.8300781250000001,0.8106770833333334,0.7968936011904763|56.90321100000074
0.7231770833333337,0.779947916666667,0.9044270833333335,0.8147259424603172|48.42271500000015
0.7908854166666668,0.8222656250000001,0.9407552083333334,0.858891369047619|48.143035000000054
0.7196614583333334,0.7769531250000001,0.8912760416666666,0.8057973710317462|48.747762999999395
