0.7578124999999994,0.7723958333333328,0.9794270833333333,0.8448474702380948|334.1381179999971
0.7523437499999993,0.7617187499999993,0.9861979166666667,0.8446862599206345|396.24417000000176
0.7734374999999989,0.781640624999999,0.9884114583333333,0.8613591269841262|395.06054600000243
0.7644531249999996,0.772005208333333,0.975390625,0.845442708333333|338.0544839999984
0.7675781249999994,0.7832031249999996,0.9804687499999999,0.854086061507936|288.00335500000074
0.7626302083333323,0.7723958333333322,0.9868489583333333,0.8539992559523805|199.7892890000021
0.7847656249999994,0.7906249999999994,0.9899739583333333,0.866164434523809|205.24109999999928
0.7804687499999993,0.7886718749999992,0.9891927083333333,0.8627418154761899|236.67186400000355
0.8199218749999994,0.8313802083333327,0.9772135416666666,0.889899553571428|303.94389299999966
0.7882812499999993,0.7894531249999993,0.998046875,0.868191964285714|224.3966650000002
